ticker,route,name_src,bond_code,bond_name,quote_date,curve_date,maturity,tenor_yrs,coupon,price,yield_pct,tsy_pct,spread_bp,ytm_check_gap_bp
RVTY,cusip6,catalogue,US714046AN96,PKI 2.25 15-SEP-31,2026-08-18,2026-08-13,2031-09-15,5.076,2.25,87.454,5.087,4.3257,76.13,-0.2
RVTY,cusip6,catalogue,US714046AJ84,PKI 3.625 15-MAR-51,2026-08-18,2026-08-13,2051-03-15,24.5722,3.625,67.64,6.2093,5.2046,100.47,-0.0
SBUX,cusip6,fundamentals,US855244AP46,STARBUCKS CORP 3.5% 01Mar2028,2026-08-14,2026-08-13,2028-03-01,1.5469,3.5,98.49,4.5259,4.0684,45.75,-0.5
SBUX,cusip6,fundamentals,US855244AR02,STARBUCKS CORP 4% 15Nov2028,2026-08-14,2026-08-13,2028-11-15,2.256,4.0,98.835,4.5492,4.1628,38.64,-0.3
SBUX,cusip6,fundamentals,US855244AT67,STARBUCKS CORP 3.55% 15Aug2029,2026-08-14,2026-08-13,2029-08-15,3.0034,3.55,97.034,4.6219,4.2002,42.17,-0.3
SBUX,cusip6,fundamentals,US855244AW96,STARBUCKS CORP 2.25% 12Mar2030,2026-08-14,2026-08-13,2030-03-12,3.5756,2.25,91.644,4.826,4.2345,59.15,-0.4
SBUX,cusip6,fundamentals,US855244AZ28,STARBUCKS CORP 2.55% 15Nov2030,2026-08-14,2026-08-13,2030-11-15,4.2546,2.55,91.2159,4.866,4.2753,59.07,-0.7
SBUX,cusip6,catalogue,US855244BC24,SBUX 3 14-FEB-32,2026-08-14,2026-08-13,2032-02-14,5.5031,3.0,90.798,4.9332,4.3577,57.55,-0.4
SBUX,cusip6,catalogue,US855244BF54,SBUX 4.8 15-FEB-33,2026-08-14,2026-08-13,2033-02-15,6.5079,4.8,98.364,5.099,4.4331,66.59,-0.1
SBUX,cusip6,fundamentals,US855244AH20,STARBUCKS CORP 4.3% 15Jun2045,2026-08-14,2026-08-13,2045-06-15,18.8364,4.3,79.651,6.137,5.1337,100.33,-0.1
SBUX,cusip6,fundamentals,US855244AM15,STARBUCKS CORP 3.75% 01Dec2047,2026-08-11,2026-08-11,2047-12-01,21.306,3.75,71.848,6.135,5.2487,88.63,-0.0
SBUX,cusip6,fundamentals,US855244AS84,STARBUCKS CORP 4.5% 15Nov2048,2026-08-13,2026-08-13,2048-11-15,22.2587,4.5,80.452,6.119,5.2023,91.67,-0.0
SBUX,cusip6,fundamentals,US855244AU31,STARBUCKS CORP 4.45% 15Aug2049,2026-08-14,2026-08-13,2049-08-15,23.0034,4.45,79.202,6.152,5.203,94.9,-0.0
SBUX,cusip6,fundamentals,US855244BA67,STARBUCKS CORP 3.5% 15Nov2050,2026-08-14,2026-08-13,2050-11-15,24.2546,3.5,66.295,6.2064,5.2043,100.21,-0.1
SCHW,cusip6,fundamentals,US808513AQ89,SCHWAB CHARLES CORP NEW 3.2% 02Mar2027,2026-08-14,2026-08-13,2027-03-02,0.5476,3.2,99.462,4.2126,3.9097,30.29,-1.1
SCHW,cusip6,catalogue,US808513BY05,SCHW 2.45 03-MAR-27,2026-08-14,2026-08-13,2027-03-03,0.5503,2.45,99.068,4.1974,3.91,28.74,-1.9
SCHW,cusip6,catalogue,US808513BW49,SCHW 3.3 01-APR-27,2026-08-14,2026-08-13,2027-04-01,0.6297,3.3,99.4228,4.2445,3.9206,32.39,-1.1
SCHW,cusip6,fundamentals,US808513AU91,SCHWAB CHARLES CORP NEW 3.2% 25Jan2028,2026-08-14,2026-08-13,2028-01-25,1.4483,3.2,98.353,4.3924,4.0507,34.17,-0.7
SCHW,cusip6,fundamentals,US808513BP97,SCHWAB CHARLES CORP NEW 2% 20Mar2028,2026-08-14,2026-08-13,2028-03-20,1.5989,2.0,96.274,4.4497,4.0778,37.19,-1.1
SCHW,cusip6,fundamentals,US808513AZ88,SCHWAB CHARLES CORP NEW 4% 01Feb2029,2026-08-14,2026-08-13,2029-02-01,2.4695,4.0,98.9676,4.4477,4.1735,27.42,-0.2
SCHW,cusip6,catalogue,US808513BX22,SCHW 2.75 01-OCT-29,2026-08-14,2026-08-13,2029-10-01,3.1321,2.75,94.304,4.7329,4.2079,52.5,-0.6
SCHW,cusip6,fundamentals,US808513BG98,SCHWAB CHARLES CORP NEW 1.65% 11Mar2031,2026-08-14,2026-08-13,2031-03-11,4.5722,1.65,87.117,4.8269,4.2943,53.26,-0.4
SCHW,cusip6,fundamentals,US808513BS37,SCHWAB CHARLES CORP NEW 2.3% 13May2031,2026-08-14,2026-08-13,2031-05-13,4.7447,2.3,89.277,4.8598,4.3047,55.51,-0.3
SCHW,cusip6,catalogue,US808513BT10,SCHW 1.95 01-DEC-31,2026-08-14,2026-08-13,2031-12-01,5.2977,1.95,86.491,4.8781,4.3423,53.58,-0.5
SCHW,cusip6,catalogue,US808513CA10,SCHW 2.9 03-MAR-32,2026-08-14,2026-08-13,2032-03-03,5.5524,2.9,89.993,4.9879,4.3614,62.65,-0.3
SHW,cusip6,catalogue,US824348AW63,SHERWIN-WILLIAMS CO 3.45% 01Jun2027,2026-08-19,2026-08-13,2027-06-01,0.783,3.45,99.32,4.3394,3.9411,39.83,-0.3
SHW,cusip6,fundamentals,US824348BJ44,SHERWIN-WILLIAMS CO 2.95% 15Aug2029,2026-08-19,2026-08-13,2029-08-15,2.9897,2.95,95.104,4.7271,4.1995,52.76,-0.2
SHW,cusip6,catalogue,US824348BN55,SHW 2.2 15-MAR-32,2026-08-19,2026-08-13,2032-03-15,5.5715,2.2,86.8441,4.9297,4.3629,56.68,-0.1
SHW,cusip6,catalogue,US824348AQ95,SHERWIN-WILLIAMS CO 4% 15Dec2042,2026-08-18,2026-08-13,2042-12-15,16.3258,4.0,78.626,6.0831,4.9906,109.25,-0.0
SHW,cusip6,catalogue,US824348AS51,SHERWIN-WILLIAMS CO 4.55% 01Aug2045,2026-08-14,2026-08-13,2045-08-01,18.9651,4.55,83.0995,6.0616,5.141,92.06,-0.0
SHW,cusip6,catalogue,US824348AX47,SHERWIN-WILLIAMS CO 4.5% 01Jun2047,2026-08-19,2026-08-13,2047-06-01,20.783,4.5,81.684,6.061,5.2008,86.02,-0.0
SHW,cusip6,catalogue,US824348BP04,SHW 2.9 15-MAR-52,2026-08-14,2026-08-13,2052-03-15,25.5852,2.9,58.774,6.105,5.2056,89.94,-0.1
SJM,cusip6,catalogue,US832696AR95,SMUCKER J M CO 3.375% 15Dec2027,2026-08-19,2026-08-13,2027-12-15,1.3224,3.375,98.3,4.7155,4.028,68.75,-0.3
SJM,cusip6,catalogue,US832696AU25,SJM 2.125 15-MAR-32,2026-08-19,2026-08-13,2032-03-15,5.5715,2.125,85.557,5.1397,4.3629,77.68,-0.1
SJM,cusip6,catalogue,US832696AM09,SMUCKER J M CO 4.25% 15Mar2035,2026-08-19,2026-08-13,2035-03-15,8.5695,4.25,91.648,5.4841,4.5537,93.04,-0.0
SJM,cusip6,catalogue,US832696AP30,SMUCKER J M CO 4.375% 15Mar2045,2026-08-14,2026-08-13,2045-03-15,18.5845,4.375,80.7637,6.1224,5.1193,100.31,-0.0
SLB,name_block,fundamentals,US806854AJ48,SCHLUMBERGER INVT SA 2.65% 26Jun2030,2026-08-19,2026-08-13,2030-06-26,3.8522,2.65,93.14,4.6143,4.2511,36.32,-0.1
SNA,cusip6,catalogue,US833034AK75,SNAP ON INC 3.25% 01Mar2027,2026-08-17,2026-08-13,2027-03-01,0.5366,3.25,99.549,4.107,3.9082,19.88,-0.1
SNA,cusip6,catalogue,US833034AL58,SNAP ON INC 4.1% 01Mar2048,2026-08-19,2026-08-13,2048-03-01,21.5332,4.1,77.7006,5.9504,5.2015,74.89,-0.0
SO,name_block,catalogue,US373334KH31,GEORGIA PWR CO 3.25% 30Mar2027,2026-08-19,2026-08-13,2027-03-30,0.6105,3.25,99.526,4.0383,3.9181,12.02,0.1
SO,cusip6,catalogue,US842587DD65,SO 5.113 01-AUG-27,2026-08-14,2026-08-13,2027-08-01,0.9637,5.113,100.687,4.3687,3.9652,40.35,0.7
SO,cusip6,catalogue,US842587DH79,SO 1.75 15-MAR-28,2026-08-14,2026-08-13,2028-03-15,1.5852,1.75,95.876,4.4857,4.0753,41.04,-1.3
SO,name_block,catalogue,US605417CB81,MISSISSIPPI PWR CO 3.95% 30Mar2028,2026-08-19,2026-08-13,2028-03-30,1.6126,3.95,99.1598,4.494,4.0803,41.37,-0.1
SO,cusip6,fundamentals,US842587DE49,SOUTHERN CO 3.7% 30Apr2030,2026-08-14,2026-08-13,2030-04-30,3.7098,3.7,96.156,4.8449,4.2426,60.23,-0.2
SO,name_block,catalogue,US010392FX19,SO 3.05 15-MAR-32,2026-08-19,2026-08-13,2032-03-15,5.5715,3.05,90.947,4.9281,4.3629,56.52,-0.1
SO,name_block,catalogue,US373334KQ30,SO 4.7 15-MAY-32,2026-08-19,2026-08-13,2032-05-15,5.7385,4.7,98.76,4.9495,4.3754,57.41,-0.0
SO,name_block,catalogue,US010392FZ66,SO 3.94 01-SEP-32,2026-08-19,2026-08-13,2032-09-01,6.037,3.94,94.892,4.9292,4.3978,53.14,-0.1
SO,name_block,catalogue,US8426EPAF56,SO 5.15 15-SEP-32,2026-08-19,2026-08-13,2032-09-15,6.0753,5.15,100.456,5.0542,4.4006,65.36,0.7
SO,cusip6,catalogue,US842587DL81,SO 5.7 15-OCT-32,2026-08-14,2026-08-13,2032-10-15,6.1711,5.7,103.161,5.0494,4.4078,64.16,4.6
SO,name_block,catalogue,US010392EC80,ALABAMA PWR CO 5.7% 15Feb2033,2026-08-19,2026-08-13,2033-02-15,6.4942,5.7,103.616,5.0393,4.4321,60.72,0.1
SO,cusip6,fundamentals,US842587CW55,SOUTHERN CO 4.25% 01Jul2036,2026-08-14,2026-08-13,2036-07-01,9.8809,4.25,90.2429,5.546,4.6236,92.24,-0.1
SO,name_block,catalogue,US010392EZ75,ALABAMA PWR CO 6.125% 15May2038,2026-08-14,2026-08-13,2038-05-15,11.7509,6.125,105.266,5.5089,4.7298,77.91,0.0
SO,name_block,catalogue,US010392FB98,ALABAMA PWR CO 6% 01Mar2039,2026-08-19,2026-08-13,2039-03-01,12.5311,6.0,103.7002,5.5852,4.7743,81.09,0.0
SO,name_block,catalogue,US373334JS15,GEORGIA PWR CO 4.75% 01Sep2040,2026-08-19,2026-08-13,2040-09-01,14.037,4.75,90.819,5.7097,4.8601,84.96,-0.0
SO,name_block,catalogue,US010392FD54,ALABAMA PWR CO 5.5% 15Mar2041,2026-08-19,2026-08-13,2041-03-15,14.5708,5.5,97.953,5.7083,4.8905,81.78,0.0
SO,name_block,catalogue,US010392FF03,ALABAMA PWR CO 5.2% 01Jun2041,2026-08-19,2026-08-13,2041-06-01,14.7844,5.2,94.722,5.7334,4.9027,83.07,-0.0
SO,name_block,catalogue,US605417BY93,MISSISSIPPI PWR CO 4.75% 15Oct2041,2026-08-18,2026-08-13,2041-10-15,15.1595,4.75,86.037,6.1817,4.9241,125.76,-0.0
SO,name_block,catalogue,US010392FG85,ALABAMA PWR CO 4.1% 15Jan2042,2026-08-17,2026-08-13,2042-01-15,15.4141,4.1,80.826,6.0274,4.9386,108.88,-0.1
SO,name_block,catalogue,US373334JW27,GEORGIA PWR CO 4.3% 15Mar2042,2026-08-19,2026-08-13,2042-03-15,15.5702,4.3,84.397,5.839,4.9475,89.15,-0.0
SO,name_block,catalogue,US605417BZ68,MISSISSIPPI PWR CO 4.25% 15Mar2042,2026-08-19,2026-08-13,2042-03-15,15.5702,4.25,81.3086,6.1298,4.9475,118.23,-0.0
SO,name_block,catalogue,US010392FJ25,ALABAMA PWR CO 3.85% 01Dec2042,2026-08-11,2026-08-11,2042-12-01,16.3066,3.85,78.333,5.9428,5.0469,89.59,-0.0
SO,name_block,catalogue,US373334KA87,GEORGIA PWR CO 4.3% 15Mar2043,2026-08-18,2026-08-13,2043-03-15,16.5722,4.3,82.591,5.9683,5.0046,96.37,0.0
SO,name_block,catalogue,US010392FL70,ALABAMA PWR CO 4.15% 15Aug2044,2026-08-14,2026-08-13,2044-08-15,18.0041,4.15,79.5155,6.0312,5.0862,94.5,-0.1
SO,name_block,catalogue,US010392FM53,ALABAMA PWR CO 3.75% 01Mar2045,2026-08-10,2026-08-10,2045-03-01,18.5572,3.75,74.493,6.0574,5.1735,88.39,-0.0
SO,name_block,catalogue,US010392FP84,ALABAMA PWR CO 4.3% 02Jan2046,2026-08-13,2026-08-13,2046-01-02,19.3895,4.3,80.55,6.0121,5.1652,84.69,-0.0
SO,cusip6,fundamentals,US842587CX39,SOUTHERN CO 4.4% 01Jul2046,2026-08-14,2026-08-13,2046-07-01,19.8795,4.4,80.383,6.1188,5.1931,92.57,-0.0
SO,name_block,fundamentals,US8426EPAB43,SOUTHERN CO GAS CAP CORP 3.95% 01Oct2046,2026-08-14,2026-08-13,2046-10-01,20.1314,3.95,74.41,6.191,5.2001,99.09,-0.1
SO,name_block,fundamentals,US8426EPAC26,SOUTHERN CO GAS CAP CORP 4.4% 30May2047,2026-08-13,2026-08-13,2047-05-30,20.794,4.4,79.392,6.1721,5.2008,97.13,-0.0
SO,name_block,catalogue,US010392FR41,ALABAMA PWR CO 3.7% 01Dec2047,2026-08-19,2026-08-13,2047-12-01,21.2841,3.7,72.382,6.018,5.2013,81.67,-0.0
SO,name_block,catalogue,US010392FS24,ALABAMA PWR CO 4.3% 15Jul2048,2026-08-13,2026-08-13,2048-07-15,21.922,4.3,79.5,5.9919,5.2019,79.0,-0.0
SO,name_block,fundamentals,US373334KP56,GEORGIA PWR CO 3.25% 15Mar2051,2026-08-14,2026-08-13,2051-03-15,24.5832,3.25,63.911,6.1036,5.2046,89.9,-0.0
SO,name_block,catalogue,US010392FV52,SO 3.125 15-JUL-51,2026-08-19,2026-08-13,2051-07-15,24.9035,3.125,62.9414,6.0141,5.2049,80.92,-0.0
SO,name_block,catalogue,US605417CD48,SO 3.1 30-JUL-51,2026-08-07,2026-08-07,2051-07-30,24.9774,3.1,62.0042,6.0762,5.195,88.12,-0.0
SO,name_block,catalogue,US8426EPAE81,SO 3.15 30-SEP-51,2026-08-19,2026-08-13,2051-09-30,25.1143,3.15,62.784,6.051,5.2051,84.59,-0.0
SO,name_block,catalogue,US010392FW36,SO 3 15-MAR-52,2026-08-18,2026-08-13,2052-03-15,25.5743,3.0,60.236,6.086,5.2056,88.04,-0.0
SO,name_block,catalogue,US373334KR13,SO 5.125 15-MAY-52,2026-08-19,2026-08-13,2052-05-15,25.7385,5.125,88.631,5.9967,5.2057,79.1,0.0
SPG,name_block,catalogue,US828807CY15,SIMON PPTY GROUP L P 3.25% 30Nov2026,2026-08-19,2026-08-13,2026-11-30,0.282,3.25,99.727,4.2139,3.8743,33.96,0.5
SPG,name_block,catalogue,US828807DP98,SPG 1.375 15-JAN-27,2026-08-19,2026-08-13,2027-01-15,0.4079,1.375,98.78,4.4523,3.8911,56.12,-2.9
SPG,name_block,catalogue,US828807DC85,SIMON PPTY GROUP L P 3.375% 15Jun2027,2026-08-19,2026-08-13,2027-06-15,0.8214,3.375,99.255,4.3048,3.9462,35.86,-0.2
SPG,name_block,catalogue,US828807DE42,SIMON PPTY GROUP L P 3.375% 01Dec2027,2026-08-19,2026-08-13,2027-12-01,1.2841,3.375,98.766,4.3727,4.0211,35.16,-0.3
SPG,name_block,fundamentals,US828807DL84,SIMON PPTY GROUP L P 1.75% 01Feb2028,2026-08-19,2026-08-13,2028-02-01,1.4538,1.75,96.337,4.3893,4.0517,33.76,-1.2
SPG,name_block,fundamentals,US828807DF17,SIMON PPTY GROUP L P 2.45% 13Sep2029,2026-08-19,2026-08-13,2029-09-13,3.0691,2.45,93.712,4.6761,4.2041,47.2,-0.4
SPG,name_block,fundamentals,US828807DK02,SIMON PPTY GROUP L P 2.65% 15Jul2030,2026-08-19,2026-08-13,2030-07-15,3.9042,2.65,92.687,4.7231,4.2543,46.88,-0.1
SPG,name_block,catalogue,US828807DM67,SPG 2.2 01-FEB-31,2026-08-19,2026-08-13,2031-02-01,4.4545,2.2,89.545,4.841,4.2873,55.37,-0.4
SPG,name_block,catalogue,US828807DQ71,SPG 2.25 15-JAN-32,2026-08-19,2026-08-13,2032-01-15,5.4073,2.25,87.027,5.0209,4.3505,67.04,-0.2
SPG,name_block,catalogue,US828807DT11,SPG 2.65 01-FEB-32,2026-08-19,2026-08-13,2032-02-01,5.4538,2.65,88.794,5.027,4.354,67.3,-0.3
SPG,name_block,catalogue,US828807DU83,SPG 5.5 08-MAR-33,2026-08-19,2026-08-13,2033-03-08,6.5517,5.5,102.881,4.9625,4.4364,52.61,1.6
SPG,name_block,catalogue,US828807CE50,SIMON PPTY GROUP L P 6.75% 01Feb2040,2026-08-13,2026-08-13,2040-02-01,13.4702,6.75,110.128,5.652,4.8278,82.42,1.3
SPG,name_block,catalogue,US828807CL93,SIMON PPTY GROUP L P 4.75% 15Mar2042,2026-08-19,2026-08-13,2042-03-15,15.5702,4.75,88.9819,5.8365,4.9475,88.9,-0.0
SPG,name_block,catalogue,US828807CT20,SIMON PPTY GROUP L P 4.25% 01Oct2044,2026-08-14,2026-08-13,2044-10-01,18.1328,4.25,81.062,5.9745,5.0936,88.09,-0.1
SPG,name_block,catalogue,US828807CZ89,SIMON PPTY GROUP L P 4.25% 30Nov2046,2026-08-19,2026-08-13,2046-11-30,20.282,4.25,79.8615,5.976,5.2003,77.57,-0.0
SPG,name_block,fundamentals,US828807DH72,SIMON PPTY GROUP L P 3.25% 13Sep2049,2026-08-19,2026-08-13,2049-09-13,23.0691,3.25,66.102,5.977,5.2031,77.39,-0.0
SPG,name_block,fundamentals,US828807DJ39,SIMON PPTY GROUP L P 3.8% 15Jul2050,2026-08-19,2026-08-13,2050-07-15,23.9042,3.8,72.009,6.0244,5.2039,82.05,-0.0
SPG,name_block,catalogue,US828807DV66,SPG 5.85 08-MAR-53,2026-08-19,2026-08-13,2053-03-08,26.5517,5.85,97.25,6.0593,5.2066,85.27,-0.0
SPGI,name_block,fundamentals,US78409VAM63,S&P GLOBAL INC 2.95% 22Jan2027,2026-08-14,2026-08-13,2027-01-22,0.4408,2.95,99.52,4.0761,3.8954,18.07,-2.0
SPGI,name_block,catalogue,US78409VBH69,SPGI 2.45 01-MAR-27,2026-08-14,2026-08-13,2027-03-01,0.5448,2.45,99.05,4.2501,3.9093,34.08,-2.0
SPGI,name_block,catalogue,US78409VBG86,SPGI 4.25 01-MAY-29,2026-08-14,2026-08-13,2029-05-01,2.7132,4.25,98.912,4.6804,4.1857,49.47,-0.1
SPGI,name_block,catalogue,US78409VBK98,SPGI 2.9 01-MAR-32,2026-08-14,2026-08-13,2032-03-01,5.5469,2.9,90.282,4.9258,4.361,56.48,-0.3
SPGI,name_block,catalogue,US78409VBL71,SPGI 3.7 01-MAR-52,2026-08-12,2026-08-12,2052-03-01,25.5524,3.7,70.8547,5.9287,5.24,68.87,-0.0
SPGI,name_block,catalogue,US78409VBM54,SPGI 3.9 01-MAR-62,2026-08-13,2026-08-13,2062-03-01,35.5483,3.9,68.818,6.042,5.21,83.2,-0.0
SRE,name_block,catalogue,US842434CW01,SRE 2.95 15-APR-27,2026-08-14,2026-08-13,2027-04-15,0.668,2.95,99.176,4.2217,3.9257,29.6,-1.3
SRE,cusip6,fundamentals,US816851BA63,SEMPRA ENERGY 3.25% 15Jun2027,2026-08-14,2026-08-13,2027-06-15,0.835,3.25,98.8126,4.7291,3.948,78.11,-1.7
SRE,cusip6,fundamentals,US816851BG34,SEMPRA ENERGY 3.4% 01Feb2028,2026-08-14,2026-08-13,2028-02-01,1.4675,3.4,98.344,4.588,4.0541,53.39,-0.9
SRE,cusip6,catalogue,US816851BP33,SRE 3.7 01-APR-29,2026-08-14,2026-08-13,2029-04-01,2.6311,3.7,97.404,4.7632,4.1816,58.16,-0.4
SRE,name_block,fundamentals,US797440BZ64,SAN DIEGO GAS & ELEC CO 1.7% 01Oct2030,2026-08-14,2026-08-13,2030-10-01,4.1314,1.7,88.239,4.884,4.2679,61.61,-0.7
SRE,name_block,catalogue,US797440CB87,SRE 3 15-MAR-32,2026-08-14,2026-08-13,2032-03-15,5.5852,3.0,90.161,5.0453,4.3639,68.14,-0.3
SRE,cusip6,fundamentals,US816851BH17,SEMPRA ENERGY 3.8% 01Feb2038,2026-08-14,2026-08-13,2038-02-01,11.4689,3.8,83.109,5.843,4.7137,112.93,-0.2
SRE,cusip6,fundamentals,US816851AP42,SEMPRA ENERGY 6% 15Oct2039,2026-08-14,2026-08-13,2039-10-15,13.1691,6.0,100.837,5.9066,4.8106,109.6,-0.0
SRE,name_block,fundamentals,US797440BM51,SAN DIEGO GAS & ELEC CO 4.5% 15Aug2040,2026-08-13,2026-08-13,2040-08-15,14.0068,4.5,87.879,5.774,4.8584,91.56,-0.0
SRE,name_block,fundamentals,US797440BP82,SAN DIEGO GAS & ELEC CO 3.95% 15Nov2041,2026-08-11,2026-08-11,2041-11-15,15.2635,3.95,80.5035,5.9056,4.9895,91.61,-0.0
SRE,name_block,fundamentals,US797440BQ65,SAN DIEGO GAS & ELEC CO 4.3% 01Apr2042,2026-08-10,2026-08-10,2042-04-01,15.6413,4.3,82.501,6.045,5.019,102.6,-0.0
SRE,name_block,fundamentals,US797440BV50,SAN DIEGO GAS & ELEC CO 3.75% 01Jun2047,2026-08-13,2026-08-13,2047-06-01,20.7995,3.75,73.2211,6.025,5.2008,82.42,-0.0
SRE,cusip6,catalogue,US816851BJ72,SEMPRA ENERGY 4% 01Feb2048,2026-08-12,2026-08-12,2048-02-01,21.473,4.0,72.348,6.3837,5.24,114.37,-0.0
SRE,name_block,fundamentals,US797440BW34,SAN DIEGO GAS & ELEC CO 4.15% 15May2048,2026-08-12,2026-08-12,2048-05-15,21.7577,4.15,76.255,6.1422,5.24,90.22,-0.0
SRE,name_block,fundamentals,US842434CR16,SOUTHERN CALIF GAS CO 4.125% 01Jun2048,2026-08-13,2026-08-13,2048-06-01,21.8015,4.125,76.2632,6.1091,5.2018,90.73,-0.0
SRE,name_block,fundamentals,US842434CS98,SOUTHERN CALIF GAS CO 4.3% 15Jan2049,2026-08-13,2026-08-13,2049-01-15,22.4257,4.3,78.0949,6.1063,5.2024,90.39,-0.0
SRE,name_block,catalogue,US797440CA05,SRE 2.95 15-AUG-51,2026-08-13,2026-08-13,2051-08-15,25.0048,2.95,60.8662,5.9884,5.205,78.34,-0.0
SRE,name_block,catalogue,US842434CX83,SRE 6.35 15-NOV-52,2026-08-12,2026-08-12,2052-11-15,26.2615,6.35,102.276,6.1715,5.24,93.15,0.1
SRE,name_block,catalogue,US797440CD44,SRE 5.35 01-APR-53,2026-08-14,2026-08-13,2053-04-01,26.6311,5.35,88.3892,6.2501,5.2066,104.35,-0.0
STE,name_block,catalogue,US85917PAA57,STE 2.7 15-MAR-31,2026-08-11,2026-08-11,2031-03-15,4.5914,2.7,90.389,5.072,4.3655,70.65,0.0
STE,name_block,catalogue,US85917PAB31,STE 3.75 15-MAR-51,2026-08-13,2026-08-13,2051-03-15,24.5859,3.75,68.48,6.284,5.2046,107.94,0.0
STT,name_block,fundamentals,US857477BG73,STATE STR CORP 2.4% 24Jan2030,2026-08-13,2026-08-13,2030-01-24,3.4497,2.4,93.508,4.4535,4.227,22.65,-0.3
STT,name_block,fundamentals,US857477BP72,STATE STR CORP 2.2% 03Mar2031,2026-08-14,2026-08-13,2031-03-03,4.5503,2.2,88.732,5.0042,4.293,71.12,-0.5
STX,name_block,catalogue,US81180WAN11,Seagate Technology 5.75% 1dec2034 USD,2026-08-19,2026-08-13,2034-12-01,8.2847,5.75,95.105,6.5227,4.5385,198.42,-0.0
STZ,name_block,catalogue,US21036PAS74,CONSTELLATION BRANDS INC 3.5% 09May2027,2026-08-19,2026-08-13,2027-05-09,0.7201,3.5,99.37,4.3925,3.9327,45.98,-0.1
STZ,name_block,catalogue,US21036PBK30,STZ 4.35 09-MAY-27,2026-08-19,2026-08-13,2027-05-09,0.7201,4.35,99.977,4.3746,3.9327,44.19,-0.0
STZ,name_block,catalogue,US21036PAY43,CONSTELLATION BRANDS INC 3.6% 15Feb2028,2026-08-19,2026-08-13,2028-02-15,1.4921,3.6,98.53,4.6346,4.0586,57.6,-0.4
STZ,name_block,catalogue,US21036PBC14,CONSTELLATION BRANDS INC 4.65% 15Nov2028,2026-08-19,2026-08-13,2028-11-15,2.2423,4.65,99.77,4.7564,4.1621,59.43,-0.0
STZ,name_block,fundamentals,US21036PBE79,CONSTELLATION BRANDS INC 3.15% 01Aug2029,2026-08-19,2026-08-13,2029-08-01,2.9514,3.15,95.5427,4.789,4.1976,59.14,-0.2
STZ,name_block,fundamentals,US21036PBH01,CONSTELLATION BRANDS INC 2.25% 01Aug2031,2026-08-19,2026-08-13,2031-08-01,4.95,2.25,87.7866,5.0721,4.317,75.51,-0.1
STZ,name_block,catalogue,US21036PBL13,STZ 4.75 09-MAY-32,2026-08-19,2026-08-13,2032-05-09,5.7221,4.75,98.139,5.128,4.3742,75.38,-0.0
STZ,name_block,catalogue,US21036PAT57,CONSTELLATION BRANDS INC 4.5% 09May2047,2026-08-19,2026-08-13,2047-05-09,20.7201,4.5,80.181,6.213,5.2007,101.23,-0.0
STZ,name_block,catalogue,US21036PAZ18,CONSTELLATION BRANDS INC 4.1% 15Feb2048,2026-08-17,2026-08-13,2048-02-15,21.4976,4.1,74.688,6.258,5.2015,105.65,-0.0
STZ,name_block,catalogue,US21036PBD96,CONSTELLATION BRANDS INC 5.25% 15Nov2048,2026-08-13,2026-08-13,2048-11-15,22.2587,5.25,89.346,6.133,5.2023,93.07,-0.0
SWK,cusip6,catalogue,US854502AT83,SWK 6 06-MAR-28,2026-08-14,2026-08-13,2028-03-06,1.5606,6.0,102.2125,4.4291,4.0709,35.82,8.4
SWK,cusip6,fundamentals,US854502AH46,STANLEY BLACK & DECKER INC 4.25% 15Nov2028,2026-08-14,2026-08-13,2028-11-15,2.256,4.25,99.263,4.5965,4.1628,43.37,-0.2
SWK,cusip6,fundamentals,US854502AL57,STANLEY BLACK & DECKER INC 2.3% 15Mar2030,2026-08-14,2026-08-13,2030-03-15,3.5838,2.3,91.57,4.8967,4.235,66.17,-0.4
SWK,cusip6,catalogue,US854502AQ45,SWK 3 15-MAY-32,2026-08-14,2026-08-13,2032-05-15,5.7522,3.0,89.5017,5.1324,4.3764,75.6,-0.3
SWK,cusip6,fundamentals,US854502AA92,STANLEY BLACK & DECKER INC 5.2% 01Sep2040,2026-08-13,2026-08-13,2040-09-01,14.0534,5.2,92.504,5.9967,4.861,113.57,-0.0
SWK,cusip6,fundamentals,US854502AJ02,STANLEY BLACK & DECKER INC 4.85% 15Nov2048,2026-08-13,2026-08-13,2048-11-15,22.2587,4.85,84.184,6.165,5.2023,96.27,-0.0
SWK,cusip6,fundamentals,US854502AN14,STANLEY BLACK & DECKER INC 2.75% 15Nov2050,2026-08-13,2026-08-13,2050-11-15,24.2574,2.75,57.174,6.1803,5.2043,97.6,-0.0
SWKS,name_block,catalogue,US83088MAL63,SWKS 3 01-JUN-31,2026-08-19,2026-08-13,2031-06-01,4.783,3.0,89.942,5.415,4.307,110.8,-0.1
SYF,name_block,catalogue,US87166FAE34,SYF 5.625 23-AUG-27,2026-08-14,2026-08-13,2027-08-23,1.024,5.625,101.092,4.4213,3.9743,44.7,9.9
SYF,cusip6,fundamentals,US87165BAM54,SYNCHRONY FINL 3.95% 01Dec2027,2026-08-14,2026-08-13,2027-12-01,1.2977,3.95,99.091,4.6805,4.0236,65.69,-0.5
SYF,cusip6,catalogue,US87165BAR42,SYF 2.875 28-OCT-31,2026-08-14,2026-08-13,2031-10-28,5.2047,2.875,88.1,5.5404,4.3353,120.51,-0.4
